index,field,geography,year,dataType,nMissing,fractionMissing,isMedian,isTotal,isHousehold,isFamily,min,mean,max
931,x2006_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people,Region,2006,Int64,0,0,false,true,false,false,318,99599.1176470588,544017
932,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Worked_at_Home,Region,2013,Int64,0,0,false,false,false,false,48,9647.6470588235,42732
933,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Did_Not_Go_to_Work_Today,Region,2013,Int64,0,0,false,false,false,false,66,11067.1764705882,56478
934,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Drove_a_Private_Car_Truck_or_Van,Region,2013,Int64,0,0,false,false,false,false,141,53108.8235294118,319521
935,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Drove_a_Company_Car_Truck_or_Van,Region,2013,Int64,0,0,false,false,false,false,36,11150.1176470588,58920
936,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Passenger_in_a_Car_Truck_Van_or_Company_Bus,Region,2013,Int64,0,0,false,false,false,false,6,4038.3529411765,22386
937,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Public_Bus,Region,2013,Int64,0,0,false,false,false,false,0,3575.2941176471,31827
938,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Train,Region,2013,Int64,0,0,false,false,false,false,0,1389.8823529412,14349
939,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Motor_Cycle_or_Power_Cycle,Region,2013,Int64,0,0,false,false,false,false,15,1440.8823529412,5235
940,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Bicycle,Region,2013,Int64,0,0,false,false,false,false,3,2457.5294117647,11376
941,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Walked_or_Jogged,Region,2013,Int64,0,0,false,false,false,false,36,5888.8235294118,25026
942,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Other,Region,2013,Int64,0,0,false,false,false,false,6,940.7647058824,7155
943,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people_stated,Region,2013,Int64,0,0,false,true,false,false,360,104705.470588235,584364
944,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Not_Elsewhere_Included_5_,Region,2013,Int64,0,0,false,false,false,false,27,2279.1176470588,11949
945,x2013_Census_main_means_of_travel_to_work_for_workplace_address_6_7_for_the_employed_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people,Region,2013,Int64,0,0,false,true,false,false,384,106984.235294118,596313
946,x2006_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_No_Activities,Region,2006,Int64,0,0,false,false,false,false,33,18896.8235294118,111879
947,x2006_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Household_Work_Cooking_Repairs_Gardening_etc_for_Own_Household,Region,2006,Int64,0,0,false,false,true,false,357,143931.352941176,766656
948,x2006_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Looking_After_a_Child_Who_is_a_Member_of_Own_Household,Region,2006,Int64,0,0,false,false,false,false,159,52819.2352941177,289851
949,x2006_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Looking_After_a_Member_of_Own_Household_Who_is_Ill_or_Has_a_Disability,Region,2006,Int64,0,0,false,false,true,false,27,13013.4705882353,66114
950,x2006_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Looking_After_a_Child_Who_Does_Not_Live_in_Own_Household,Region,2006,Int64,0,0,false,false,false,false,87,27067.2352941176,126306
951,x2006_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Helping_Someone_Who_is_Ill_or_Has_a_Disability_Who_Does_Not_Live_in_Own_Household,Region,2006,Int64,0,0,false,false,false,false,39,15217.9411764706,70809
952,x2006_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Other_Helping_or_Voluntary_Work_for_or_Through_Any_Organisation_Group_or_Marae,Region,2006,Int64,0,0,false,false,false,false,108,25719.8823529412,114807
953,x2006_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people_stated,Region,2006,Int64,0,0,false,true,false,false,405,167238.529411765,903276
954,x2006_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Not_Elsewhere_Included_10_,Region,2006,Int64,0,0,false,false,false,false,75,18666,112572
955,x2006_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people,Region,2006,Int64,0,0,false,true,false,false,480,185904.352941176,1015848
956,x2013_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_No_Activities,Region,2013,Int64,0,0,false,false,false,false,48,20485.0588235294,127569
957,x2013_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Household_Work_Cooking_Repairs_Gardening_etc_for_Own_Household,Region,2013,Int64,0,0,false,false,true,false,360,152370.529411765,838506
958,x2013_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Looking_After_a_Child_Who_is_a_Member_of_Own_Household,Region,2013,Int64,0,0,false,false,false,false,114,54390.8823529412,312591
959,x2013_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Looking_After_a_Member_of_Own_Household_Who_is_Ill_or_Has_a_Disability,Region,2013,Int64,0,0,false,false,true,false,21,13126.7647058824,70686
960,x2013_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Looking_After_a_Child_Who_Does_Not_Live_in_Own_Household,Region,2013,Int64,0,0,false,false,false,false,75,27256.9411764706,129333
961,x2013_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Helping_Someone_Who_is_Ill_or_Has_a_Disability_Who_Does_Not_Live_in_Own_Household,Region,2013,Int64,0,0,false,false,false,false,39,15723.3529411765,73509
962,x2013_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Other_Helping_or_Voluntary_Work_for_or_Through_Any_Organisation_Group_or_Marae,Region,2013,Int64,0,0,false,false,false,false,99,27586.0588235294,129303
963,x2013_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people_stated,Region,2013,Int64,0,0,false,true,false,false,420,177694.764705882,994668
964,x2013_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Not_Elsewhere_Included_10_,Region,2013,Int64,0,0,false,false,false,false,60,20918.2941176471,124527
965,x2013_Census_unpaid_activities_8_9_for_the_census_usually_resident_population_count_aged_15_years_and_over_1_Total_people,Region,2013,Int64,0,0,false,true,false,false,480,198613.058823529,1119195
966,Code_4,Region,ode_,UTF8String,0,0,false,false,false,false,N/A,N/A,N/A
967,Description_4,Region,escr,UTF8String,0,0,false,false,false,false,N/A,N/A,N/A
968,x2001_Census_total_households_in_occupied_private_dwellings,Region,2001,Int64,0,0,false,true,false,false,246,79073.8235294118,390114
969,x2006_Census_total_households_in_occupied_private_dwellings,Region,2006,Int64,0,0,false,true,false,false,246,85539.5294117647,434265
970,x2013_Census_total_households_in_occupied_private_dwellings,Region,2013,Int64,0,0,false,true,false,false,249,91169.6470588235,469497
971,x2001_Census_household_composition_for_households_in_occupied_private_dwellings_One_family_household_with_or_without_other_people_,Region,2001,Int64,0,0,false,false,true,true,156,53475.5294117647,263886
972,x2001_Census_household_composition_for_households_in_occupied_private_dwellings_Two_family_household_with_or_without_other_people_,Region,2001,Int64,0,0,false,false,true,true,3,1581.705882353,13260
973,x2001_Census_household_composition_for_households_in_occupied_private_dwellings_Three_or_more_family_household_with_or_without_other_people_,Region,2001,Int64,0,0,false,false,true,true,0,91.2352941176,1017
974,x2001_Census_household_composition_for_households_in_occupied_private_dwellings_Other_multi_person_household,Region,2001,Int64,0,0,false,false,true,false,9,4142.8235294118,22542
975,x2001_Census_household_composition_for_households_in_occupied_private_dwellings_One_person_household,Region,2001,Int64,0,0,false,false,true,false,69,18096.1764705882,77214
976,x2001_Census_household_composition_for_households_in_occupied_private_dwellings_Total_households_stated,Region,2001,Int64,0,0,false,true,true,false,240,77387.8235294118,377922
977,x2001_Census_household_composition_for_households_in_occupied_private_dwellings_Household_composition_unidentifiable,Region,2001,Int64,0,0,false,false,true,false,9,1687.2352941177,12195
978,x2001_Census_household_composition_for_households_in_occupied_private_dwellings_Total_households_in_occupied_private_dwellings,Region,2001,Int64,0,0,false,true,true,false,249,79074.7058823529,390114
979,x2006_Census_household_composition_for_households_in_occupied_private_dwellings_One_family_household_with_or_without_other_people_,Region,2006,Int64,0,0,false,false,true,true,159,57973.2352941176,297123
980,x2006_Census_household_composition_for_households_in_occupied_private_dwellings_Two_family_household_with_or_without_other_people_,Region,2006,Int64,0,0,false,false,true,true,3,2181.5294117647,18294
981,x2006_Census_household_composition_for_households_in_occupied_private_dwellings_Three_or_more_family_household_with_or_without_other_people_,Region,2006,Int64,0,0,false,false,true,true,0,148.7647058824,1683
982,x2006_Census_household_composition_for_households_in_occupied_private_dwellings_Other_multi_person_household,Region,2006,Int64,0,0,false,false,true,false,9,4274.1176470588,22668
983,x2006_Census_household_composition_for_households_in_occupied_private_dwellings_One_person_household,Region,2006,Int64,0,0,false,false,true,false,66,19311.8823529412,82890
984,x2006_Census_household_composition_for_households_in_occupied_private_dwellings_Total_households_stated,Region,2006,Int64,0,0,false,true,true,false,240,83889.1764705882,422655
985,x2006_Census_household_composition_for_households_in_occupied_private_dwellings_Household_composition_unidentifiable,Region,2006,Int64,0,0,false,false,true,false,3,1650.705882353,11610
986,x2006_Census_household_composition_for_households_in_occupied_private_dwellings_Total_households_in_occupied_private_dwellings,Region,2006,Int64,0,0,false,true,true,false,246,85539.5294117647,434265
987,x2013_Census_household_composition_for_households_in_occupied_private_dwellings_One_family_household_with_or_without_other_people_,Region,2013,Int64,0,0,false,false,true,true,156,60617.6470588235,317619
988,x2013_Census_household_composition_for_households_in_occupied_private_dwellings_Two_family_household_with_or_without_other_people_,Region,2013,Int64,0,0,false,false,true,true,6,2789.8235294118,24612
989,x2013_Census_household_composition_for_households_in_occupied_private_dwellings_Three_or_more_family_household_with_or_without_other_people_,Region,2013,Int64,0,0,false,false,true,true,0,211.4117647059,2427
990,x2013_Census_household_composition_for_households_in_occupied_private_dwellings_Other_multi_person_household,Region,2013,Int64,0,0,false,false,true,false,12,4257.705882353,23580
991,x2013_Census_household_composition_for_households_in_occupied_private_dwellings_One_person_household,Region,2013,Int64,0,0,false,false,true,false,72,20896.5882352941,86547
992,x2013_Census_household_composition_for_households_in_occupied_private_dwellings_Total_households_stated,Region,2013,Int64,0,0,false,true,true,false,246,88773.5294117647,454785
993,x2013_Census_household_composition_for_households_in_occupied_private_dwellings_Household_composition_unidentifiable,Region,2013,Int64,0,0,false,false,true,false,3,2397.3529411765,14715
994,x2013_Census_household_composition_for_households_in_occupied_private_dwellings_Total_households_in_occupied_private_dwellings,Region,2013,Int64,0,0,false,true,true,false,249,91169.8235294118,469497
995,x2001_Census_number_of_usual_residents_in_household_1_for_households_in_occupied_private_dwellings_One_Usual_Resident,Region,2001,Int64,0,0,false,false,true,false,72,18113.8235294118,77298
996,x2001_Census_number_of_usual_residents_in_household_1_for_households_in_occupied_private_dwellings_Two_Usual_Residents,Region,2001,Int64,0,0,false,false,true,false,63,26622.5294117647,119520
997,x2001_Census_number_of_usual_residents_in_household_1_for_households_in_occupied_private_dwellings_Three_Usual_Residents,Region,2001,Int64,0,0,false,false,true,false,51,13052.2941176471,69279
998,x2001_Census_number_of_usual_residents_in_household_1_for_households_in_occupied_private_dwellings_Four_Usual_Residents,Region,2001,Int64,0,0,false,false,true,false,30,11823,65877
999,x2001_Census_number_of_usual_residents_in_household_1_for_households_in_occupied_private_dwellings_Five_Usual_Residents,Region,2001,Int64,0,0,false,false,true,false,21,5847.5294117647,32850
1000,x2001_Census_number_of_usual_residents_in_household_1_for_households_in_occupied_private_dwellings_Six_Usual_Residents,Region,2001,Int64,0,0,false,false,true,false,9,2197.5882352941,13734
